"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"CU","2017-06-17","80.3","-2.4098","6.4165","Kris Bryant",592178,467100,"null","called_strike",,,,,"9","null","R","R","R","PIT","CHC","S","null","null",0,0,2017,"0.0993","-0.6300","0.2986","1.9075","null","null","null",1,6,"Top","null","null",,,465041,,"170618_020838","5.7012","-116.5723","-2.1178","-0.1662","21.3300","-37.6079","3.2675","1.6056","null","null","null","78.8860","2243","5.3690",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"55.1320","null","null","null","null","null","null","null",45,"1","Curveball",3,2,2,3,2,3,2,3
"CH","2017-06-17","85.9","-2.1993","6.4943","Kris Bryant",592178,467100,"strikeout","swinging_strike",,,,,"2","Kris Bryant strikes out swinging.  ","R","R","R","PIT","CHC","S",2,"null",3,2,2017,"-1.2973","0.9686","0.2312","2.7685","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011426","8.3342","-124.6134","-4.5415","-15.0927","22.1400","-21.3953","3.3148","1.4757","null","null","null","86.0770","1868","6.3100",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.1918","null","null","0.00",1,0,0,"null",26,"6","Changeup",2,0,0,2,0,2,0,2
"FT","2017-06-17","94.6","-2.5022","6.1917","Kris Bryant",592178,467100,"null","ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",2,2,2017,"-1.7553","0.3672","-0.4979","0.8163","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011404","8.8359","-137.0313","-9.0017","-23.4237","26.2363","-26.1254","3.2390","1.5685","null","null","null","93.4610","1927","5.5720",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.9298","null","null","null","null","null","null","null",26,"5","2-Seam Fastball",2,0,0,2,0,2,0,2
"CU","2017-06-17","82.8","-2.4508","6.3359","Kris Bryant",592178,467100,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",1,2,2017,"0.1751","-0.2446","2.2164","-0.7857","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011332","10.0359","-119.6781","-9.0311","-0.1829","21.5089","-33.0739","3.2575","1.5871","null","null","null","80.7670","2488","5.1230",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"55.3782","null","null","null","null","null","null","null",26,"4","Curveball",2,0,0,2,0,2,0,2
"CH","2017-06-17","86.3","-2.2161","6.4525","Kris Bryant",592178,467100,"null","swinging_strike",,,,,"14","null","R","R","R","PIT","CHC","S","null","null",1,1,2017,"-0.9251","0.8372","0.3913","1.0387","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011313","8.0276","-125.1201","-8.3379","-11.1925","22.2022","-22.0476","3.3148","1.4757","null","null","null","86.3470","1770","6.2480",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.2529","null","null","null","null","null","null","null",26,"3","Changeup",2,0,0,2,0,2,0,2
"FT","2017-06-17","92.2","-2.4875","6.2689","Kris Bryant",592178,467100,"null","foul",,,,,"7","null","R","R","R","PIT","CHC","S","null","null",1,0,2017,"-1.5475","0.6518","-0.8018","1.5668","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011247","7.4735","-133.7145","-7.4442","-19.8240","26.0765","-23.2037","3.3148","1.4757","null","null","null","91.5100","2160","5.8440",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.6576","null","null","null","null","null","null","null",26,"2","2-Seam Fastball",2,0,0,2,0,2,0,2
"CU","2017-06-17","79.6","-2.4137","6.6439","Kris Bryant",592178,467100,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"-0.1008","-0.2716","1.6841","1.8365","null","null","null",1,4,"Top","null","null",,,465041,,"170618_011231","8.9623","-115.3528","-3.2744","-2.3796","19.3906","-34.2203","3.3874","1.6242","null","null","null","78.1620","2327","5.2860",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"55.2154","null","null","null","null","null","null","null",26,"1","Curveball",2,0,0,2,0,2,0,2
"FT","2017-06-17","92.6","-2.4948","6.3062","Kris Bryant",592178,467100,"strikeout","swinging_strike",,,,,"13","Kris Bryant strikes out swinging.  ","R","R","R","PIT","CHC","S",2,"null",2,2,2017,"-1.4852","0.4883","-1.1752","2.3022","null","null","null",2,1,"Top","null","null",,,465041,,"170618_002201","6.5021","-134.4293","-5.4538","-19.2172","27.0067","-25.4037","3.3148","1.4757","null","null","null","92.2500","1992","6.0420",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.4590","null","null","0.00",1,0,0,"null",3,"5","2-Seam Fastball",0,0,0,0,0,0,0,0
"CU","2017-06-17","81.2","-2.4021","6.4103","Kris Bryant",592178,467100,"null","ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",1,2,2017,"0.1215","-0.2560","1.2458","0.6567","null","null","null",2,1,"Top","null","null",,,465041,,"170618_002138","7.7844","-117.6843","-5.6718","-0.3239","21.4824","-33.7016","3.2761","1.6799","null","null","null","79.7840","2389","5.4460",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"55.0557","null","null","null","null","null","null","null",3,"4","Curveball",0,0,0,0,0,0,0,0
"FT","2017-06-17","92.0","-2.6911","6.2889","Kris Bryant",592178,467100,"null","swinging_strike",,,,,"7","null","R","R","R","PIT","CHC","S","null","null",1,1,2017,"-1.7105","0.6890","-0.3526","1.5806","null","null","null",2,1,"Top","null","null",,,465041,,"170618_002119","9.4802","-133.4148","-7.5306","-22.1611","25.6517","-22.7417","3.3148","1.4757","null","null","null","91.6080","2214","6.0030",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.4980","null","null","null","null","null","null","null",3,"3","2-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2017-06-17","90.8","-2.6089","6.3467","Kris Bryant",592178,467100,"null","swinging_strike",,,,,"13","null","R","R","R","PIT","CHC","S","null","null",1,0,2017,"-1.7726","0.4078","-1.0245","1.5136","null","null","null",2,1,"Top","null","null",,,465041,,"170618_002102","7.5559","-131.7181","-6.9909","-21.8234","24.4323","-26.3923","3.3148","1.4757","null","null","null","90.1660","1932","5.7890",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.7119","null","null","null","null","null","null","null",3,"2","2-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2017-06-17","91.8","-2.7497","6.2879","Kris Bryant",592178,467100,"null","ball",,,,,"13","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"-1.7507","0.7363","-0.3069","1.4325","null","null","null",2,1,"Top","null","null",,,465041,,"170618_002048","9.7295","-132.9067","-7.8698","-22.4151","26.5735","-22.2172","3.3689","1.7356","null","null","null","90.8180","2205","5.8210",491117,467100,465041,605137,624428,501896,474568,444379,457705,570256,"54.6805","null","null","null","null","null","null","null",3,"1","2-Seam Fastball",0,0,0,0,0,0,0,0
"null","2017-06-16","null","null","null","Kris Bryant",592178,504379,"intent_walk","automatic_ball",,,,,"null","Juan Nicasio intentionally walks Kris Bryant.   Tommy La Stella to 2nd.  ","R","R","R","PIT","CHC","B","null","null",3,0,2017,"null","null","null","null","575929.00","null","600303.00",0,9,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491102,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",0,0,0,"null",68,"4","",4,4,4,4,4,4,4,4
"null","2017-06-16","null","null","null","Kris Bryant",592178,504379,"null","automatic_ball",,,,,"null","null","R","R","R","PIT","CHC","B","null","null",2,0,2017,"null","null","null","null","575929.00","null","600303.00",0,9,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491102,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",68,"3","",4,4,4,4,4,4,4,4
"null","2017-06-16","null","null","null","Kris Bryant",592178,504379,"null","automatic_ball",,,,,"null","null","R","R","R","PIT","CHC","B","null","null",1,0,2017,"null","null","null","null","575929.00","null","600303.00",0,9,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491102,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",68,"2","",4,4,4,4,4,4,4,4
"null","2017-06-16","null","null","null","Kris Bryant",592178,504379,"null","automatic_ball",,,,,"null","null","R","R","R","PIT","CHC","B","null","null",0,0,2017,"null","null","null","null","575929.00","null","600303.00",0,9,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491102,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",68,"1","",4,4,4,4,4,4,4,4
"CH","2017-06-16","87.2","-2.7068","5.2694","Kris Bryant",592178,543339,"strikeout","swinging_strike",,,,,"13","Kris Bryant strikes out swinging.  ","R","R","R","PIT","CHC","S",2,"null",2,2,2017,"-1.8962","0.6823","-1.2004","1.7582","null","575929.00","null",1,7,"Top","null","null",,,465041,,"170617_012258","7.3969","-126.4378","-3.5907","-21.6542","26.3080","-24.4222","3.3148","1.4758","null","null","null","86.4950","2545","6.0790",491102,543339,465041,605137,543281,501896,474568,624428,457705,570256,"54.4224","null","null","0.00",1,0,0,"null",52,"5","Changeup",4,3,3,4,3,4,3,4
"CH","2017-06-16","87.1","-2.5461","5.4325","Kris Bryant",592178,543339,"null","swinging_strike",,,,,"9","null","R","R","R","PIT","CHC","S","null","null",2,1,2017,"-1.6959","1.1507","0.7807","1.6395","null","575929.00","null",1,7,"Top","null","null",,,465041,,"170617_012232","11.3167","-125.9902","-5.1353","-20.2690","26.7872","-19.1984","3.3148","1.4758","0","19.3","-6.5530","86.1830","2507","6.1320",491102,543339,465041,605137,543281,501896,474568,624428,457705,570256,"54.3689","null","null","null","null","null","null","null",52,"4","Changeup",4,3,3,4,3,4,3,4
"CH","2017-06-16","87.6","-2.6409","5.3632","Kris Bryant",592178,543339,"null","blocked_ball",,,,,"14","null","R","R","R","PIT","CHC","B","null","null",1,1,2017,"-1.4767","1.3344","1.3085","0.6069","null","575929.00","null",1,7,"Top","null","null",,,465041,,"170617_012202","12.3918","-126.5016","-7.9108","-18.2027","25.0449","-16.5974","3.4060","1.6800","null","null","null","86.7430","2538","6.0950",491102,543339,465041,605137,543281,501896,474568,624428,457705,570256,"54.4061","null","null","null","null","null","null","null",52,"3","Changeup",4,3,3,4,3,4,3,4
"FT","2017-06-16","95.7","-2.7850","5.3284","Kris Bryant",592178,543339,"null","ball",,,,,"11","null","R","R","R","PIT","CHC","B","null","null",0,1,2017,"-1.3662","0.9775","-1.5274","2.6097","null","575929.00","null",1,7,"Top","null","null",,,465041,,"170617_012129","6.2758","-139.0483","-3.7269","-18.8664","28.4744","-19.0473","3.3689","1.6243","null","null","null","95.2910","2443","5.9370",491102,543339,465041,605137,543281,501896,474568,624428,457705,570256,"54.5640","null","null","null","null","null","null","null",52,"2","2-Seam Fastball",4,3,3,4,3,4,3,4
"SL","2017-06-16","87.3","-2.5589","5.5934","Kris Bryant",592178,543339,"null","swinging_strike",,,,,"6","null","R","R","R","PIT","CHC","S","null","null",0,0,2017,"-0.0475","0.4283","0.3319","2.2763","null","575929.00","null",1,7,"Top","null","null",,,465041,,"170617_012057","7.0135","-126.8232","-2.7432","-1.7758","22.8401","-27.2603","3.3148","1.4758","null","null","null","87.2650","2589","6.0880",491102,543339,465041,605137,543281,501896,474568,624428,457705,570256,"54.4130","null","null","null","null","null","null","null",52,"1","Slider",4,3,3,4,3,4,3,4
"CU","2017-06-14","70.1","2.4814","5.3740","Kris Bryant",592178,460283,"strikeout","swinging_strike_blocked",,,,,"14","Kris Bryant strikes out swinging.  ","R","R","L","NYM","CHC","S",2,"null",0,2,2017,"-1.4930","-0.8128","0.4254","0.9135","null","null","null",1,8,"Top","null","null",,,518595,,"170615_013300","-1.5276","-101.8910","0.4704","-9.9512","18.9624","-38.0862","3.2302","1.3918","null","null","null","69.5120","2365","6.1850",491079,460283,518595,446263,608061,527038,408314,434158,501571,457803,"54.3150","null","null","0.00",1,0,0,"null",63,"3","Curveball",4,4,4,4,4,4,4,4
"CU","2017-06-14","69.7","2.3544","5.4232","Kris Bryant",592178,460283,"null","swinging_strike",,,,,"9","null","R","R","L","NYM","CHC","S","null","null",0,1,2017,"-1.4407","-0.7331","0.2877","1.7635","null","null","null",1,8,"Top","null","null",,,518595,,"170615_013233","-1.6323","-101.2112","1.9582","-9.3936","18.7066","-37.7310","3.2302","1.3918","null","null","null","68.8620","2299","6.0320",491079,460283,518595,446263,608061,527038,408314,434158,501571,457803,"54.4673","null","null","null","null","null","null","null",63,"2","Curveball",4,4,4,4,4,4,4,4
"CU","2017-06-14","70.8","2.5765","5.3941","Kris Bryant",592178,460283,"null","called_strike",,,,,"6","null","R","R","L","NYM","CHC","S","null","null",0,0,2017,"-1.2962","-0.4561","0.6168","2.2310","null","null","null",1,8,"Top","null","null",,,518595,,"170615_013213","-1.6891","-102.9404","2.1843","-8.7911","18.0205","-35.9955","3.3016","1.6570","null","null","null","70.3050","2300","6.0650",491079,460283,518595,446263,608061,527038,408314,434158,501571,457803,"54.4346","null","null","null","null","null","null","null",63,"1","Curveball",4,4,4,4,4,4,4,4
"SL","2017-06-14","82.7","-3.8774","4.5774","Kris Bryant",592178,623149,"field_out","hit_into_play",,,,,"8","Kris Bryant grounds out, shortstop Jose Reyes to first baseman Lucas Duda.  ","R","R","R","NYM","CHC","X",6,"ground_ball",0,1,2017,"0.2719","-0.4101","-0.0946","1.3333","null","null","null",0,6,"Top","104.01","135.01",,,518595,,"170615_004525","8.0020","-120.0175","-0.1677","1.2002","20.8533","-36.2736","3.2302","1.3918","null","82.9","-20.6990","81.9900","2293","5.7290",491079,623149,518595,446263,608061,527038,408314,434158,501571,457803,"54.7704","0.072","0.066","0.00",1,0,0,2,45,"2","Slider",3,4,4,3,4,3,4,3
"SL","2017-06-14","82.1","-3.8321","4.6907","Kris Bryant",592178,623149,"null","called_strike",,,,,"8","null","R","R","R","NYM","CHC","S","null","null",0,0,2017,"0.4168","0.2565","-0.0016","1.6329","null","null","null",0,6,"Top","null","null",,,518595,,"170615_004508","7.7691","-119.1240","-0.9047","2.6031","19.9776","-29.8383","3.3016","1.5346","null","null","null","81.3120","null","5.6260",491079,623149,518595,446263,608061,527038,408314,434158,501571,457803,"54.8734","null","null","null","null","null","null","null",45,"1","Slider",3,4,4,3,4,3,4,3
"FF","2017-06-14","91.0","-1.5659","6.2281","Kris Bryant",592178,518774,"strikeout","called_strike",,,,,"12","Kris Bryant called out on strikes.  ","R","R","R","NYM","CHC","S",2,"null",1,2,2017,"-1.0277","1.5008","0.8450","2.5776","null","null","null",2,3,"Top","null","null",,,518595,,"170614_235433","8.2252","-131.9806","-6.4638","-13.7026","25.6668","-13.4376","3.3017","1.5959","null","null","null","91.1870","2024","6.3840",491079,518774,518595,608061,435522,527038,408314,434158,501571,457803,"54.1152","null","null","0.00",1,0,0,"null",21,"4","4-Seam Fastball",1,2,2,1,2,1,2,1
"CH","2017-06-14","80.2","-1.6898","6.0556","Kris Bryant",592178,518774,"null","called_strike",,,,,"3","null","R","R","R","NYM","CHC","S","null","null",1,1,2017,"-1.2896","0.6183","0.5317","3.1739","null","null","null",2,3,"Top","null","null",,,518595,,"170614_235415","7.3116","-116.4984","-0.9139","-13.0176","18.5602","-26.5299","3.3221","1.5755","null","null","null","80.5700","1761","6.2960",491079,518774,518595,608061,435522,527038,408314,434158,501571,457803,"54.2038","null","null","null","null","null","null","null",21,"3","Changeup",1,2,2,1,2,1,2,1
"FF","2017-06-14","90.4","-1.6623","6.0844","Kris Bryant",592178,518774,"null","called_strike",,,,,"12","null","R","R","R","NYM","CHC","S","null","null",1,0,2017,"-1.0524","1.3032","1.0068","2.7524","null","null","null",2,3,"Top","null","null",,,518595,,"170614_235354","8.8746","-131.1856","-5.1620","-13.9403","24.5495","-16.1889","3.2684","1.5885","null","null","null","90.7790","2081","6.4060",491079,518774,518595,608061,435522,527038,408314,434158,501571,457803,"54.0941","null","null","null","null","null","null","null",21,"2","4-Seam Fastball",1,2,2,1,2,1,2,1
"SL","2017-06-14","87.3","-1.4939","6.2194","Kris Bryant",592178,518774,"null","ball",,,,,"12","null","R","R","R","NYM","CHC","B","null","null",0,0,2017,"-0.4264","1.7448","1.0522","3.0014","null","null","null",2,3,"Top","null","null",,,518595,,"170614_235336","6.9439","-126.5891","-5.0836","-5.9287","24.9386","-12.7284","3.3936","1.6163","null","null","null","86.8710","1923","6.1230",491079,518774,518595,608061,435522,527038,408314,434158,501571,457803,"54.3762","null","null","null","null","null","null","null",21,"1","Slider",1,2,2,1,2,1,2,1
"SL","2017-06-14","85.7","-1.9405","5.9143","Kris Bryant",592178,518774,"field_out","hit_into_play",,,,,"2","Kris Bryant flies out to left fielder Curtis Granderson.  ","R","R","R","NYM","CHC","X",7,"fly_ball",0,0,2017,"-0.1584","0.4715","-0.2409","2.7880","null","null","null",0,1,"Top","92.27","82.91",,,518595,,"170614_231347","4.2883","-124.4627","-2.0369","-2.4615","24.2786","-27.1707","3.2297","1.3914","286","93.8","47.6230","85.0570","2233","5.9110",491079,518774,518595,608061,435522,527038,408314,434158,501571,457803,"54.5889","0.004","0.003","0.00",1,0,0,3,3,"1","Slider",0,2,2,0,2,0,2,0
"FT","2017-06-13","93.3","-1.5894","6.0794","Kris Bryant",592178,519166,"home_run","hit_into_play_score",,,,,"11","Kris Bryant homers (15) on a fly ball to left field.  ","R","R","R","NYM","CHC","X","null","fly_ball",0,2,2017,"-0.7212","1.5797","-1.1232","3.2145","null","null","null",2,7,"Top","30.17","91.13",,,518595,,"170614_013005","2.7989","-135.6468","-5.1059","-9.5733","29.7958","-11.6356","3.2578","1.4552","339","93.9","41.6650","93.6370","2366","6.5390",491063,519166,518595,446263,435522,527038,408314,434158,501571,457803,"53.9609","0.022","0.027","2.00",1,0,3,3,61,"3","2-Seam Fastball",1,11,11,1,11,1,11,1
"SL","2017-06-13","84.5","-1.6615","6.0159","Kris Bryant",592178,519166,"null","foul",,,,,"11","null","R","R","R","NYM","CHC","S","null","null",0,1,2017,"0.2469","-0.1914","-0.6883","3.4816","null","null","null",2,7,"Top","null","null",,,518595,,"170614_012921","1.7751","-122.9512","0.7582","2.1594","22.5471","-34.4562","3.3025","1.5179","null","null","null","84.2720","2218","5.9690",491063,519166,518595,446263,435522,527038,408314,434158,501571,457803,"54.5307","null","null","null","null","null","null","null",61,"2","Slider",1,11,11,1,11,1,11,1
"CU","2017-06-13","79.2","-1.4563","6.1302","Kris Bryant",592178,519166,"null","called_strike",,,,,"3","null","R","R","R","NYM","CHC","S","null","null",0,0,2017,"0.2895","-0.8919","0.4443","2.9557","null","null","null",2,7,"Top","null","null",,,518595,,"170614_012902","3.5926","-115.2017","1.4109","1.9198","20.1168","-40.4913","3.3104","1.5000","null","null","null","78.7760","2298","5.8770",491063,519166,518595,446263,435522,527038,408314,434158,501571,457803,"54.6227","null","null","null","null","null","null","null",61,"1","Curveball",1,11,11,1,11,1,11,1
"FF","2017-06-13","93.0","1.1897","5.9122","Kris Bryant",592178,519294,"walk","ball",,,,,"11","Kris Bryant walks.  ","R","R","L","NYM","CHC","B","null","null",3,2,2017,"0.5698","1.3109","-0.8768","3.5439","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010531","-6.4525","-134.9977","-3.0650","8.2547","29.0684","-15.9541","3.2288","1.4195","null","null","null","92.1770","2122","5.8980",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"54.6012","null","null","0.70",1,0,0,"null",49,"6","4-Seam Fastball",1,9,9,1,9,1,9,1
"FF","2017-06-13","92.3","1.1982","5.8901","Kris Bryant",592178,519294,"null","foul",,,,,"3","null","R","R","L","NYM","CHC","S","null","null",3,1,2017,"0.9158","1.1198","0.7832","3.0889","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010509","-2.9583","-134.0678","-3.6153","11.4535","29.6269","-18.4202","3.2936","1.4732","157","76.7","17.6944","91.1700","2120","5.7490",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"54.7506","null","null","null","null","null","null","null",49,"5","4-Seam Fastball",1,9,9,1,9,1,9,1
"SL","2017-06-13","78.6","1.0600","5.9887","Kris Bryant",592178,519294,"null","ball",,,,,"12","null","R","R","L","NYM","CHC","B","null","null",2,1,2017,"-0.8239","-0.6205","1.1359","4.2768","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010447","1.5879","-113.9141","4.1852","-7.2119","21.8365","-38.4563","3.2288","1.4284","null","null","null","76.8410","1737","5.3440",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"55.1554","null","null","null","null","null","null","null",49,"4","Slider",1,9,9,1,9,1,9,1
"FF","2017-06-13","92.4","1.3321","5.9049","Kris Bryant",592178,519294,"null","ball",,,,,"12","null","R","R","L","NYM","CHC","B","null","null",1,1,2017,"0.9252","1.0606","0.9045","2.7457","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010429","-3.0207","-134.1605","-4.4579","11.6472","27.5319","-18.8455","3.2556","1.4642","null","null","null","91.6900","2038","5.8600",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"54.6396","null","null","null","null","null","null","null",49,"3","4-Seam Fastball",1,9,9,1,9,1,9,1
"SL","2017-06-13","78.8","1.0998","6.0129","Kris Bryant",592178,519294,"null","ball",,,,,"12","null","R","R","L","NYM","CHC","B","null","null",0,1,2017,"-0.6358","-0.1838","1.3123","4.4525","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010412","1.5621","-114.3528","3.6716","-5.6937","20.4361","-34.6491","3.2556","1.4463","null","null","null","77.4750","1938","5.4210",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"55.0787","null","null","null","null","null","null","null",49,"2","Slider",1,9,9,1,9,1,9,1
"FT","2017-06-13","91.5","1.3538","5.8927","Kris Bryant",592178,519294,"null","called_strike",,,,,"1","null","R","R","L","NYM","CHC","S","null","null",0,0,2017,"1.0008","1.0373","-0.4912","3.1783","null","null","null",0,6,"Top","null","null",,,518595,,"170614_010356","-6.6015","-132.7302","-3.0932","12.8496","26.3020","-19.8390","3.2925","1.4374","null","null","null","90.1710","1791","5.4760",491063,519294,518595,446263,435522,527038,408314,434158,501571,457803,"55.0232","null","null","null","null","null","null","null",49,"1","2-Seam Fastball",1,9,9,1,9,1,9,1
"null","2017-06-13","null","null","null","Kris Bryant",592178,519294,"intent_walk","automatic_ball",,,,,"null","Josh Smoker intentionally walks Kris Bryant.  ","R","R","L","NYM","CHC","B","null","null",3,0,2017,"null","null","null","null","546991.00","519203.00","null",2,3,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491063,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",0,0,0,"null",30,"4","",1,9,9,1,9,1,9,1
"null","2017-06-13","null","null","null","Kris Bryant",592178,519294,"null","automatic_ball",,,,,"null","null","R","R","L","NYM","CHC","B","null","null",2,0,2017,"null","null","null","null","546991.00","519203.00","null",2,3,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491063,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",30,"3","",1,9,9,1,9,1,9,1
"null","2017-06-13","null","null","null","Kris Bryant",592178,519294,"null","automatic_ball",,,,,"null","null","R","R","L","NYM","CHC","B","null","null",1,0,2017,"null","null","null","null","546991.00","519203.00","null",2,3,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491063,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",30,"2","",1,9,9,1,9,1,9,1
"null","2017-06-13","null","null","null","Kris Bryant",592178,519294,"null","automatic_ball",,,,,"null","null","R","R","L","NYM","CHC","B","null","null",0,0,2017,"null","null","null","null","546991.00","519203.00","null",2,3,"Top","null","null",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",491063,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",30,"1","",1,9,9,1,9,1,9,1
"FF","2017-06-13","95.6","-1.3739","5.8357","Kris Bryant",592178,554430,"single","hit_into_play_no_out",,,,,"1","Kris Bryant singles on a line drive to center fielder Juan Lagares.  ","R","R","R","NYM","CHC","X","null","line_drive",2,2,2017,"-1.0195","1.2684","-0.4461","2.7998","null","null","null",2,2,"Top","126.62","93.42",,,518595,,"170613_235125","4.8532","-139.1020","-5.4378","-14.6290","27.2256","-14.2476","3.3116","1.4911","228","72.8","23.6090","97.3900","2378","7.0180",491063,554430,518595,446263,435522,527038,408314,493316,501571,457803,"53.4811","0.863","0.813","0.90",1,1,0,4,18,"7","4-Seam Fastball",1,6,6,1,6,1,6,1
"FF","2017-06-13","94.4","-1.1996","5.8860","Kris Bryant",592178,554430,"null","foul",,,,,"11","null","R","R","R","NYM","CHC","S","null","null",2,2,2017,"-0.8919","1.6743","-0.4520","3.7893","null","null","null",2,2,"Top","null","null",,,518595,,"170613_235019","4.0696","-137.5107","-3.7217","-12.5908","28.6215","-9.5118","3.3026","1.5001","68","79.5","86.6969","96.4750","2326","7.2760",491063,554430,518595,446263,435522,527038,408314,493316,501571,457803,"53.2236","null","null","null","null","null","null","null",18,"6","4-Seam Fastball",1,6,6,1,6,1,6,1
"SL","2017-06-13","87.2","-1.6708","5.6223","Kris Bryant",592178,554430,"null","foul",,,,,"4","null","R","R","R","NYM","CHC","S","null","null",2,2,2017,"-0.2753","0.0517","-0.5586","2.5260","null","null","null",2,2,"Top","null","null",,,518595,,"170613_234953","3.2531","-126.9949","-1.4837","-3.6039","22.7714","-31.5225","3.2847","1.5001","2","31.3","-61.4582","88.0300","2485","6.4830",491063,554430,518595,446263,435522,527038,408314,493316,501571,457803,"54.0169","null","null","null","null","null","null","null",18,"5","Slider",1,6,6,1,6,1,6,1
"FF","2017-06-13","94.1","-1.2547","5.8868","Kris Bryant",592178,554430,"null","foul",,,,,"11","null","R","R","R","NYM","CHC","S","null","null",2,1,2017,"-0.9079","1.3558","-0.9598","3.0117","null","null","null",2,2,"Top","null","null",,,518595,,"170613_234930","2.8660","-136.9866","-4.9542","-12.3815","27.4641","-13.7094","3.3295","1.4643","150","55.2","38.2051","95.8750","2398","7.0760",491063,554430,518595,446263,435522,527038,408314,493316,501571,457803,"53.4238","null","null","null","null","null","null","null",18,"4","4-Seam Fastball",1,6,6,1,6,1,6,1
